WorkerId	ID	Input.compound	Answer.Qhead	Answer.Qmodifier	Answer.Qheadmodifier	equivalents	Input.noun	Input.modifier	Input.nounlemma	Input.modifierlemma	Input.order	AssignmentStatus
delazeri855737	26	café colonial	4	5	4	café especial - lanche requintado - refeição	café	colonial	café	colonial	NA	Approved
delazeri855737	27	caixa-forte	5	5	4	caixa resistente - caixa segura - cofre	caixa	forte	caixa	forte	NA	Approved
delazeri855737	28	caixa-preta	2	1	0	armazenamento de segredo - caixa de segredo - segredo	caixa	preta	caixa	preto	NA	Approved
delazeri855737	29	caixeiro viajante	4	4	5	caixeiro que viaja - caixeiro visitante	caixeiro	viajante	caixeiro	viajante	NA	Approved
delazeri855737	35	centro comercial	4	5	5	centro de compras - local de compras - shopping	centro	comercial	centro	comercial	NA	Approved
delazeri855737	37	cerca viva	3	4	3	cerca de plantas - divisão com plantas	cerca	viva	cerca	vivo	NA	Approved
delazeri855737	38	céu aberto	2	4	2	exposto ao tempo - na rua - sem cobertura	céu	aberto	céu	aberto	NA	Approved
delazeri855737	40	circuito integrado	5	5	5	chip - equipamento eletrônico - placa integrada	circuito	integrado	circuito	integrado	NA	Approved
delazeri855737	44	colégio militar	5	5	5	ensino militar - ensino militarizado - escola militar	colégio	militar	colégio	militar	NA	Approved
delazeri855737	46	comida caseira	5	5	5	comida feita em casa - comida simples - comida tradicional	comida	caseira	comida	caseiro	NA	Approved
delazeri855737	50	corda bamba	0	3	2	incerteza - insegurança - instabilidade	corda	bamba	corda	bambo	NA	Approved
delazeri855737	51	cordas vocais	1	4	2	garganta - gogó	cordas	vocais	corda	vocal	NA	Approved
delazeri855737	60	escada rolante	5	4	4	escada com movimento - escada movimentada - escada que anda	escada	rolante	escada	rolante	NA	Approved
delazeri855737	62	exame clínico	5	5	5	exame do médico - inspeção clínica - inspeção médica	exame	clínico	exame	clínico	NA	Approved
delazeri855737	63	exames laboratoriais	4	5	5	experiência - pesquisa - teste	exames	laboratoriais	exame	laboratorial	NA	Approved
delazeri855737	66	ficha limpa	4	1	3	histórico limpo - sem crime - sem maus comportamentos	ficha	limpa	ficha	limpo	NA	Approved
delazeri855737	67	fila indiana	5	0	3	fila singular - fila única	fila	indiana	fila	indiano	NA	Approved
delazeri855737	68	fio condutor	1	4	1	comandante - líder - mais importate	fio	condutor	fio	condutor	NA	Approved
delazeri855737	69	força bruta	4	5	4	ignorância - repressão - violência	força	bruta	força	bruto	NA	Approved
delazeri855737	70	gatos-pingados	0	0	0	míseros - pouca gente - poucos	gatos	pingados	gato	pingado	NA	Approved
delazeri855737	71	gelo-seco	5	4	4	fumaça - gelado	gelo	seco	gelo	seco	NA	Approved
delazeri855737	74	gripe aviária	5	4	4	gripe - gripe das aves	gripe	aviária	gripe	aviário	NA	Approved
delazeri855737	75	gripe suína	5	2	3	gripe a - gripe do porco - h1n1	gripe	suína	gripe	suíno	NA	Approved
delazeri855737	77	jogo duro	0	3	1	difícil negociação - persistente - resistente	jogo	duro	jogo	duro	NA	Approved
delazeri855737	78	juízo final	4	5	4	 julgamento final - julgamento fatal - último juízo	juízo	final	juízo	final	NA	Approved
delazeri855737	80	lista negra	5	0	0	lista de pessoas - pessoas demarcadas - prometidos	lista	negra	lista	negro	NA	Approved
delazeri855737	82	livro aberto	1	1	0	sem mistérios - sem nada para esconder - sem segredo	livro	aberto	livro	aberto	NA	Approved
delazeri855737	83	longa data	3	5	1	muito tempo - muitos anos	data	longa	data	longo	AN	Approved
delazeri855737	84	longa-metragem	0	5	0	filme - grande duração - longa duração	metragem	longa	metragem	longo	AN	Approved
delazeri855737	86	lua nova	5	4	4	lua jovem - lua recente	lua	nova	lua	novo	NA	Approved
delazeri855737	89	magia negra	3	1	1	macumba - magias ruim - malfeitos	magia	negra	magia	negro	NA	Approved
delazeri855737	90	mão-fechada	2	2	1	pão-duro - sovina	mão	fechada	mão	fechado	NA	Approved
delazeri855737	92	mar aberto	5	1	1	mar sem enseadas - mar sem ilhas - oceano	mar	aberto	mar	aberto	NA	Approved
delazeri855737	93	maré alta	5	5	5	altas ondas - alto nível de água - mar com ressaca	maré	alta	maré	alto	NA	Approved
delazeri855737	96	mau contato	4	3	1	curto circuito - problema	contato	mau	contato	mau	AN	Approved
delazeri855737	97	mau-humor	5	4	1	amargura - estressado - irritado	humor	mau	humor	mau	AN	Approved
delazeri855737	98	mau-olhado	3	5	3	desejar o mau - inveja - olho grande	olhado	mau	olhado	mau	AN	Approved
delazeri855737	107	olho gordo	0	0	0	inveja - mau olhado	olho	gordo	olho	gordo	NA	Approved
delazeri855737	108	olho mágico	2	0	2	buraco na porta - buraco para enxergar	olho	mágico	olho	mágico	NA	Approved
delazeri855737	109	olho nu	5	3	2	próprios olhos - sem equipamentos	olho	nu	olho	nu	NA	Approved
delazeri855737	110	ônibus executivo	5	3	3	ônibus exclusivo - ônibus requintado - transporte executivo	ônibus	executivo	ônibus	executivo	NA	Approved
delazeri855737	111	ovelha negra	0	0	0	maldoso - malvado - pessoa ruim	ovelha	negra	ovelha	negro	NA	Approved
delazeri855737	113	papel higiênico	5	5	5	folha higienica - papel para limpar - papel para limpeza	papel	higiênico	papel	higiênico	NA	Approved
delazeri855737	114	paraíso fiscal	2	4	1	local de menos imposto - menores taxas - pouco imposto	paraíso	fiscal	paraíso	fiscal	NA	Approved
delazeri855737	115	pastor alemão	0	3	1	cachorro - cachorro bonito - cão	pastor	alemão	pastor	alemão	NA	Approved
delazeri855737	116	pau-mandado	0	5	1	aceita tudo - obedecedor - sem vontade própria	pau	mandado	pau	mandado	NA	Approved
delazeri855737	117	pavio curto	0	1	2	estressado - facilmente irritado	pavio	curto	pavio	curto	NA	Approved
delazeri855737	118	pé quente	0	0	0	grande sorte - sem azar - sortudo	pé	quente	pé	quente	NA	Approved
delazeri855737	125	pólo-aquático	5	5	5	pólo na agua - pólo na piscina	pólo	aquático	pólo	aquático	NA	Approved
delazeri855737	127	ponto forte	0	5	0	habilidades - qualidades	ponto	forte	ponto	forte	NA	Approved
delazeri855737	128	ponto fraco	0	5	1	defeitos - fragilidades - fraquezas	ponto	fraco	ponto	fraco	NA	Approved
delazeri855737	129	prato feito	5	3	3	comida no prato - prato de comida - refeição no prato	prato	feito	prato	feito	NA	Approved
delazeri855737	131	primeira mão	0	4	0	inédito - notícia quente - rápido	mão	primeira	mão	primeiro	AN	Approved
delazeri855737	132	primeira necessidade	5	4	4	mais importante necessidade - primeira opção - prioridade	necessidade	primeira	necessidade	primeiro	AN	Approved
delazeri855737	133	primeira-dama	4	0	0	esposa de autoridade - esposa do executivo	dama	primeira	dama	primeiro	AN	Approved
delazeri855737	135	primeiro plano	0	4	0	exclusividade - principal - prioridade	plano	primeiro	plano	primeiro	AN	Approved
delazeri855737	138	pronto-socorro	2	4	0	hospital de emergência - posto de emergência - pronto atendimento	socorro	pronto	socorro	pronto	AN	Approved
delazeri855737	139	puro-sangue	3	5	3	pedigree - sem mistura - sem outra cruza	sangue	puro	sangue	puro	AN	Approved
delazeri855737	142	quinta categoria	3	1	0	péssima qualidade - péssimo - ruim	categoria	quinta	categoria	quinto	AN	Approved
delazeri855737	143	rede social	4	4	4	local de compartilhamento - local de entretenimento - rede de vivência	rede	social	rede	social	NA	Approved
delazeri855737	146	relógio biológico	1	5	3	processo humano - tempo de processo - tempo do organismo	relógio	biológico	relógio	biológico	NA	Approved
delazeri855737	148	roda gigante	4	5	4	brinquedo de parque - grande roda - roda enorme	roda	gigante	roda	gigante	NA	Approved
delazeri855737	149	roleta russa	4	0	0	aleatório - jogo de sorte	roleta	russa	roleta	russo	NA	Approved
delazeri855737	150	saia justa	0	1	0	sem saída - situação complicada - situação difícil	saia	justa	saia	justo	NA	Approved
delazeri855737	151	sala cirúrgica	5	5	4	local de cirurgia - lugar de cirurgias - sala de operações	sala	cirúrgica	sala	cirúrgico	NA	Approved
delazeri855737	153	sangue azul	0	0	0	destaque - privilegiado - rico - superior	sangue	azul	sangue	azul	NA	Approved
delazeri855737	157	segundas intenções	5	0	0	interesses - malícia	intenções	segundas	intenção	segundo	AN	Approved
delazeri855737	158	segundo plano	2	4	3	secundário - segunda opção	plano	segundo	plano	segundo	AN	Approved
delazeri855737	159	sentença judicial	5	5	5	lei - ordem	sentença	judicial	sentença	judicial	NA	Approved
delazeri855737	161	sexto sentido	5	0	0	desconfiança - pressentimento - sentimento	sentido	sexto	sentido	sexto	AN	Approved
delazeri855737	163	sistema político	3	5	4	administração política - organização política	sistema	político	sistema	político	NA	Approved
delazeri855737	170	tiro livre	0	4	0	chute - cobrança de falta	tiro	livre	tiro	livre	NA	Approved
delazeri855737	173	vaca louca	5	3	3	doença - vaca maluca - vaca pirada	vaca	louca	vaca	louco	NA	Approved
delazeri855737	174	vinho branco	5	4	3	vinho claro - vinho de uva branca - vinho não rosé	vinho	branco	vinho	branco	NA	Approved
delazeri855737	177	viva voz	5	2	2	voz alta - voz ativa	voz	viva	voz	vivo	AN	Approved
delazeri855737	178	vôo doméstico	5	4	4	viagem - vôo de passeio - vôo não comercial	vôo	doméstico	vôo	doméstico	NA	Approved
delazeri855737	179	vôo internacional	5	5	5	vôo entre países - vôo não nacional - vôo para exterior	vôo	internacional	vôo	internacional	NA	Approved
delazeri855737	180	voto secreto	5	5	5	voto fechado - voto misterioso - voto oculto	voto	secreto	voto	secreto	NA	Approved
fernande595479	119	pé-direito	1	1	0	altura - distância	pé	direito	pé	direito	NA	Approved
fernande595479	121	pente fino	0	0	0	minucioso - varredura	pente	fino	pente	fino	NA	Approved
ferreraf734739	4	água doce	5	0	1	agua - agua potável	água	doce	água	doce	NA	Approved
ferreraf734739	7	algodão-doce	1	5	1	comida - doce	algodão	doce	algodão	doce	NA	Approved
ferreraf734739	12	amigo oculto	1	1	1	anônimo - jogo - presente	amigo	oculto	amigo	oculto	NA	Approved
ferreraf734739	14	amor-próprio	1	4	2	autoestima - vaidade	amor	próprio	amor	próprio	NA	Approved
ferreraf734739	18	arma branca	4	0	0	arma - arma menos letal	arma	branca	arma	branco	NA	Approved
ferreraf734739	19	ato falho	2	4	2	ação - falha	ato	falho	ato	falho	NA	Approved
ferreraf734739	21	batata-doce	4	4	3	batata - comida	batata	doce	batata	doce	NA	Approved
ferreraf734739	24	braço direito	0	0	0	pessoa de confiança - pessoa leal	braço	direito	braço	direito	NA	Approved
ferreraf734739	26	café colonial	1	2	2	comida - fartura	café	colonial	café	colonial	NA	Approved
ferreraf734739	39	cheiro-verde	0	5	0	tempero - vegetal	cheiro	verde	cheiro	verde	NA	Approved
ferreraf734739	46	comida caseira	5	4	3	comida - comida feita em casa	comida	caseira	comida	caseiro	NA	Approved
ferreraf734739	48	conta-corrente	4	2	3	banco - conta bancária	conta	corrente	conta	corrente	NA	Approved
ferreraf734739	50	corda bamba	0	1	2	ameaça - por um triz	corda	bamba	corda	bambo	NA	Approved
ferreraf734739	51	cordas vocais	4	4	3	parte do corpo humano - voz	cordas	vocais	corda	vocal	NA	Approved
ferreraf734739	53	deputado federal	5	5	5	político - representante	deputado	federal	deputado	federal	NA	Approved
ferreraf734739	57	disco voador	4	3	3	aliens - nave espacial	disco	voador	disco	voador	NA	Approved
ferreraf734739	60	escada rolante	4	5	5	escada - escada automatizada	escada	rolante	escada	rolante	NA	Approved
ferreraf734739	64	farinha integral	5	4	3	alimento - farinha	farinha	integral	farinha	integral	NA	Approved
ferreraf734739	65	febre amarela	5	0	5	doença - infecção	febre	amarela	febre	amarelo	NA	Approved
ferreraf734739	69	força bruta	4	4	4	força - muita força	força	bruta	força	bruto	NA	Approved
ferreraf734739	74	gripe aviária	5	3	3	doença - gripe	gripe	aviária	gripe	aviário	NA	Approved
ferreraf734739	75	gripe suína	5	2	3	doença - gripe	gripe	suína	gripe	suíno	NA	Approved
ferreraf734739	83	longa data	0	3	0	antigo - de muito tempo	data	longa	data	longo	AN	Approved
ferreraf734739	84	longa-metragem	2	4	0	filme - filme longo	metragem	longa	metragem	longo	AN	Approved
ferreraf734739	101	montanha-russa	1	0	1	 brinquedo radical - brinquedo	montanha	russa	montanha	russo	NA	Approved
ferreraf734739	104	novo mundo	1	4	2	algo novo - desconhecido	mundo	novo	mundo	novo	AN	Approved
ferreraf734739	109	olho nu	0	4	0	visão - visão humana	olho	nu	olho	nu	NA	Approved
ferreraf734739	110	ônibus executivo	5	3	2	onibus - transporte	ônibus	executivo	ônibus	executivo	NA	Approved
ferreraf734739	111	ovelha negra	0	0	2	algo ruim - diferente	ovelha	negra	ovelha	negro	NA	Approved
ferreraf734739	115	pastor alemão	1	0	1	cachorro - cachorro de raça	pastor	alemão	pastor	alemão	NA	Approved
ferreraf734739	122	peso morto	0	0	0	estorvo - inutil	peso	morto	peso	morto	NA	Approved
ferreraf734739	127	ponto forte	0	4	0	qualidade - talento	ponto	forte	ponto	forte	NA	Approved
ferreraf734739	136	príncipe encantado	2	1	2	fábula - príncipe	príncipe	encantado	príncipe	encantado	NA	Approved
ferreraf734739	138	pronto-socorro	5	2	2	hospital - pronto atendimento	socorro	pronto	socorro	pronto	AN	Approved
ferreraf734739	141	queda livre	4	3	3	queda - queda abrupta	queda	livre	queda	livre	NA	Approved
ferreraf734739	142	quinta categoria	0	0	2	de pouca qualidade - ruim	categoria	quinta	categoria	quinto	AN	Approved
ferreraf734739	147	reta final	1	2	2	acabando - perto do fim	reta	final	reta	final	NA	Approved
ferreraf734739	151	sala cirúrgica	4	5	4	cirurgia - sala	sala	cirúrgica	sala	cirúrgico	NA	Approved
ferreraf734739	156	secretária eletrônica	0	5	0	automação - robo - telefone	secretária	eletrônica	secretário	eletrônico	NA	Approved
ferreraf734739	159	sentença judicial	4	5	5	decisão - decisão judicial	sentença	judicial	sentença	judicial	NA	Approved
ferreraf734739	161	sexto sentido	0	0	1	intuição - paranormalidade	sentido	sexto	sentido	sexto	AN	Approved
ferreraf734739	165	tartaruga-marinha	5	5	5	tartaruga - tartaruga que vive no mar	tartaruga	marinha	tartaruga	marinho	NA	Approved
ferreraf734739	168	terceira idade	2	0	0	idoso - velhice - velho	idade	terceira	idade	terceiro	AN	Approved
ferreraf734739	172	trabalho escravo	5	5	5	escravidão - trabalho forçado	trabalho	escravo	trabalho	escravo	NA	Approved
ferreraf734739	179	vôo internacional	5	5	5	vôo - vôo comercial	vôo	internacional	vôo	internacional	NA	Approved
ferreraf996344	1	abalo sísmico	3	4	4	choque de placas - encontro tectônico	abalo	sísmico	abalo	sísmico	NA	Approved
ferreraf996344	4	água doce	5	2	2	agua - agua não marítima	água	doce	água	doce	NA	Approved
ferreraf996344	6	alarme falso	1	3	3	aviso errado - engano	alarme	falso	alarme	falso	NA	Approved
ferreraf996344	7	algodão-doce	0	5	0	doce - guloseima	algodão	doce	algodão	doce	NA	Approved
ferreraf996344	9	alta-costura	3	1	1	roupas bem elaboradas - roupas caras	costura	alta	costura	alto	AN	Approved
ferreraf996344	11	alto-falante	1	2	1	caixa de som - caixa de som potente	falante	alto	falante	alto	AN	Approved
ferreraf996344	12	amigo oculto	3	3	3	jogador anônimo - jogador secreto	amigo	oculto	amigo	oculto	NA	Approved
ferreraf996344	14	amor-próprio	3	5	3	auto valorização - autoestima	amor	próprio	amor	próprio	NA	Approved
ferreraf996344	15	ano-novo	1	4	3	feriado - primeiro de janeiro	ano	novo	ano	novo	NA	Approved
ferreraf996344	16	ar condicionado	1	3	2	aparelho elétrico - maquina	ar	condicionado	ar	condicionado	NA	Approved
ferreraf996344	18	arma branca	5	0	1	arma - arma não letal	arma	branca	arma	branco	NA	Approved
ferreraf996344	22	bebida alcoólica	5	5	5	líquido - mistura homogênia	bebida	alcoólica	bebida	alcoólico	NA	Approved
ferreraf996344	23	bode expiatório	0	3	2	injustamente acusado - quem leva a culpa	bode	expiatório	bode	expiatório	NA	Approved
ferreraf996344	24	braço direito	0	0	1	confiável - leal	braço	direito	braço	direito	NA	Approved
ferreraf996344	25	buraco negro	2	3	3	corpo cósmico - distorção no espaço-tempo	buraco	negro	buraco	negro	NA	Approved
ferreraf996344	26	café colonial	1	1	1	fartura de comida - refeição	café	colonial	café	colonial	NA	Approved
ferreraf996344	27	caixa-forte	2	4	3	cofre gigante - cofre grande	caixa	forte	caixa	forte	NA	Approved
ferreraf996344	32	carne vermelha	5	5	4	carne - carne de boi ou vaca	carne	vermelha	carne	vermelho	NA	Approved
ferreraf996344	34	carta aberta	4	3	3	carta pública - texto	carta	aberta	carta	aberto	NA	Approved
ferreraf996344	36	centro espírita	3	3	3	centro religioso - igreja	centro	espírita	centro	espírita	NA	Approved
ferreraf996344	39	cheiro-verde	1	5	0	tempero - vegetal	cheiro	verde	cheiro	verde	NA	Approved
ferreraf996344	46	comida caseira	5	4	4	comida - comida de casa	comida	caseira	comida	caseiro	NA	Approved
ferreraf996344	47	companhia aérea	4	4	4	empresa - empresa aeronáutica	companhia	aérea	companhia	aéreo	NA	Approved
ferreraf996344	49	coração partido	0	2	1	decepção amorosa - frustração amorosa	coração	partido	coração	partido	NA	Approved
ferreraf996344	53	deputado federal	5	5	5	político - representante	deputado	federal	deputado	federal	NA	Approved
ferreraf996344	56	disco rígido	5	5	5	armazenamento eletrônico - equipamento eletrônico	disco	rígido	disco	rígido	NA	Approved
ferreraf996344	57	disco voador	4	4	3	espaçonave - ovni	disco	voador	disco	voador	NA	Approved
ferreraf996344	68	fio condutor	1	1	1	o que conduz - tema principal	fio	condutor	fio	condutor	NA	Approved
ferreraf996344	69	força bruta	2	2	2	a força - força massiva - sem pensar	força	bruta	força	bruto	NA	Approved
ferreraf996344	72	golpe baixo	2	1	2	ação de moral questionável - ação desonrada	golpe	baixo	golpe	baixo	NA	Approved
ferreraf996344	73	governo federal	5	5	5	estado - governo	governo	federal	governo	federal	NA	Approved
ferreraf996344	74	gripe aviária	5	2	2	doença viral - gripe - infecção	gripe	aviária	gripe	aviário	NA	Approved
ferreraf996344	76	guarda-florestal	5	5	5	funcionário responsável por uma área verde - guarda	guarda	florestal	guarda	florestal	NA	Approved
ferreraf996344	77	jogo duro	0	1	1	difícil - insistente	jogo	duro	jogo	duro	NA	Approved
ferreraf996344	80	lista negra	3	1	1	lista de coisas ruins - lista de pessoas indesejadas	lista	negra	lista	negro	NA	Approved
ferreraf996344	85	lua cheia	5	2	1	etapa lunar - fase da lua	lua	cheia	lua	cheio	NA	Approved
ferreraf996344	88	má-fé	0	4	2	fraudulento - intenção dolosa	fé	má	fé	mau	AN	Approved
