compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
segundo_intenção	segundas_intenções	segundo/a_intenção/n	intenções	segundas	31	4.6452	0.8386	1.8065	1.4005	2.2258	1.4991	malícia(6);más intenções(5);intenções maliciosas(5);outras intenções(3);interesse(2);má fé(2);objetivos ocultos(2);intenções ocultas(2);maldade(2);motivos oculto(1);tramando algo(1);intenções sexuais(1);outros interesses(1);motivos ulteriores(1);perversão(1);motivações escusas(1);intenções não muito claras(1);plano não revelado(1);safadeza(1);saliência(1);desejo não referente ão tópico em questão(1);insinuações(1);malicioso(1);conflito de interesse(1);inteções maldosas(1);intenções escusas(1);intenções a mais que o esperado(1);intenções eróticas(1);intenções veladas(1);intenções libidinosas(1);intenções dúbias(1);interesses alheios ão superficial(1);motivo ulterior(1);interesseiro(1);interesses(1);outros planos(1);quer algo a mais(1);quer algo mais(1);intenções geralmente não tão corretas(1);dúbias intenções(1);a(1);sacanagem(1);motivos secundários(1);motivações ulteriores(1);não revelado(1);ação duvidosa(1);interesses não focados em assuntos principais(1);s(1);intenções não objetivas(1);intenções obscuras(1);inteções maliciosas(1);segundas ideias(1)
segundo_plano	segundo_plano	segundo/a_plano/n	plano	segundo	46	1.8043	1.3763	2.1957	1.4700	1.7391	1.4053	não prioritário(6);secundário(4);de lado(4);menos importante(3);segunda opção(3);sem importância(3);plano b(3);não é prioridade(2);não principal(2);baixa prioridade(2);sem prioridade(2);deixado para depois(2);menor importância(2);de menor importância(2);postergado(2);plano de fundo(2);não essencial(1);postergar(1);segundo recurso(1);com baixa prioridade(1);pouco importante(1);menor(1);menor prioridade(1);segunda prioridade(1);sem relevância(1);pouca prioridade(1);relegar(1);esquecidos(1);plano reserva(1);alternativa(1);não tão importante(1);nos bastidores(1);que ficou para ser feito depois(1);que não recebe toda atenção(1);que é deixado de lado(1);pouco relevante(1);por trás(1);segunda escolha(1);preterição(1);questão secundária(1);fora da atenção(1);baixa relevância(1);não primário(1);para outra hora(1);secundario(1);que não é prioridade(1);deixar de lado(1);em espera(1);fora do foco(1);fora de cena(1);pouca consideração(1);para depois(1);a(1);relegado(1);deixado pra depois(1);desprezar(1);depois(1);plano secundário(1);menos importância(1);para trás(1);retaguarda(1);segundo lugar(1);algo que foi ignorado(1);pano de fundo(1);com menor prioridade(1);s(1);plano menos importante(1);pôr num plano inferior(1);desfocado(1);algo que está por trás(1);esquecido(1);menos prioritário(1)
sentença_judicial	sentença_judicial	sentença/n_judicial/a	sentença	judicial	31	4.6774	0.5408	4.8710	0.4275	4.5484	0.7676	decisão judicial(8);sentença(8);julgamento(4);decisão(3);pena judicial(2);veredicto(2);punição(2);lei(2);sentença do juiz(2);sentença da justiça(2);parecer judicial(1);pronunciamento(1);resultado do juiz(1);decisão de uma corte judiciária(1);parecer jurídico(1);decisão de uma corte em relação a um caso(1);judiciario(1);veredito(1);veredito judicial(1);decisão feita pelo juiz(1);encargo judicial(1);sentença do juri(1);pena(1);veredicto através de processo judiciário formal(1);penalidade(1);sanção(1);dos juizes(1);réu culpado(1);condenação(1);sentença jurídica(1);ordem(1);parecer(1);sentença legal(1);decisão da justiça(1);a(1);tribunal(1);decisão do juíz(1);resolução do julgamento(1);acórdão(1);decreto(1);s(1);determinação(1)
sexto_sentido	sexto_sentido	sexto/a_sentido/n	sentido	sexto	32	3.2812	1.5077	1.4688	1.7036	1.7500	1.5450	intuição(18);pressentimento(9);premonição(5);instinto(5);percepção(3);sentimento(2);percepção extra sensorial(2);percepção sobrenatural(1);sensiblidade(1);ciência(1);dejavu(1);intuinção(1);paranormalidade(1);sensibilidade(1);alta sensibilidade(1);esp(1);impulso natural(1);sentido intuitivo(1);bom faro(1);sinal(1);desconfiança(1);faro(1);tino(1);mediunidade(1);a(1);feeling(1);instinto aguçado(1);percepção aguçada(1);sensação(1);s(1);palpite(1);percepção extrassensorial(1);sentido(1);clarevidência(1)
sinal_verde	sinal_verde	sinal/n_verde/a	sinal	verde	38	2.7632	1.5498	1.3158	1.3970	1.6316	1.3640	aprovação(14);permissão(11);autorização(10);liberação(7);aval(6);ok(3);liberado(2);ratificação(2);consentimento(2);sinal aberto(2);confirmação(2);siga em frente(1);concordância(1);dizer sim(1);luz verde(1);liberdade(1);aviso favorável(1);verificação(1);autorizar(1);permissão para seguir em frente(1);s(1);positivo(1);carta branca(1);sinal de que pode se seguir(1);veredito positivo(1);passe livre(1);anuência(1);okay(1);aceite(1);com permissão(1);concessão(1);sinal positivo(1);sinal para passar(1);assentimento(1);a(1);ordem(1);aprovar(1);livre passagem(1);consentir(1);sinalizador de que pode passar(1)
sistema_político	sistema_político	sistema/n_político/a	sistema	político	26	4.1538	1.2551	4.6154	0.8521	4.1923	1.0590	política(8);forma de governo(5);organização política(4);governo(4);sistema de governo(3);constituição(2);administração politica(1);característica de governar(1);gerencia(1);administração política(1);organização governamental(1);sistema que é político(1);estrutura política(1);regime(1);aparato político(1);tipo de governo(1);maneira de reger uma federação(1);capitalista(1);sociedade(1);forma de governo de um país(1);grupo de todas as pessoas que estão envolvidas naquela política(1);modelo governamental(1);estrutura governamental(1);modo de governo(1);modus político(1);estado(1);a(1);aparelho político(1);politicagem(1);s(1);legislação(1);método político(1);conjunto político(1);sistema estatal(1)
sétimo_arte	sétima_arte	sétimo/a_arte/n	arte	sétima	30	4.6667	0.6065	1.9000	1.7685	2.3000	1.6640	cinema(27);filmes(8);filme(6);cinematografia(5);a(1);arte de qualidade(1);tela grande(1);artes audiovisuais(1);indústria cinematográfica(1);artes sênicas(1);arte cinemática(1);pelicula(1);s(1);arte(1);filmografia(1);arte valorizada(1);atuação(1);arte classica(1);grande arte(1);arte cinematográfica(1)
tapete_vermelho	tapete_vermelho	tapete/n_vermelho/a	tapete	vermelho	32	3.6875	1.4906	4.0625	1.3425	3.5312	1.3675	oscar(5);tapete da fama(4);entrada(4);passarela(3);recepção(2);tapete(2);tapete dos famosos(2);premiação(2);celebridades(1);tapete de cerimônia(1);tapete de estrelas(1);ambiente de luxo(1);tapete por onde passam as celebridades(1);gala(1);passam famosos(1);entrada em premiações(1);entrega de premios(1);capacho vermelho(1);chiqueza(1);piso de nobres(1);tapete de festa(1);tapete diferenciado(1);entrada de alto garbo para eventos culturais(1);luxo(1);cerimônia importante(1);tapete dos vips(1);tapete do oscar(1);entrada do evento(1);prêmios da academia(1);recepção glamourosa(1);corredor de entrada(1);destaque(1);corredor da fama(1);frente(1);tapete de famosos(1);chegada com estilo(1);tapeçaria vermelha(1);caminho vermelho(1);lugar de prestigio(1);chegada(1);premiação (cinema, musica, televisão)(1);a(1);evento importante(1);tapete de desfile(1);boas vindas(1);entrada xeque pra evento(1);entrada de eventos(1);tapete de recepção(1);tapete que leva a algum evento importante(1);s(1);passarela vermelha(1);tapete de honra(1);tapete dos destaques(1);caminho de estrelas(1);chão de estrelas(1)
tartaruga_marinho	tartaruga_marinha	tartaruga/n_marinho/a	tartaruga	marinha	40	4.9750	0.1581	4.9000	0.3789	4.9500	0.2207	tartaruga do mar(20);tartaruga(16);tartaruga que vive no mar(9);animal marinho(5);réptil marinho(4);tartaruga aquatica(2);quelônio marinho(2);tartaruga do oceano(2);cheloniidae(2);tartaruga de água salgada(2);cágado(2);tartaruga de oceano(1);espécide de tartaruga(1);réptil(1);animal do mar(1);tartaruga de mar(1);réptil dos mares(1);tartaruga de agua(1);tartaruga oceânica(1);mar(1);tartaruga encontrada no mar(1);animal(1);tartaruga de ambiente marítimo(1);tartaruga vinda do mar(1);a(1);tartaruga não terrestre(1);cágado do mar(1);s(1);tartaruga aquática(1)
tela_plano	tela_plana	tela/n_plano/a	tela	plana	31	4.8710	0.3408	4.9032	0.3005	4.6129	0.9892	tela reta(6);lcd(5);tela(4);tela fina(4);tela sem curvatura(3);ecrã(3);televisão(3);tela lisa(3);monitor(2);visor plano(2);tela de lcd(2);tecnologia(1);superfície reta(1);vidro liso(1);tv que não é de tubo(1);tela sem concavidade(1);aparelho eletrônico de tela fina(1);tela que é plana(1);ecrã plano(1);tela grande(1);televisão hd(1);tela com baixa espessura(1);qualidade(1);plasma(1);led(1);flat screen(1);tela de led(1);televisão moderna(1);monitor de alta definição(1);tela de plasma(1);tv de lcd ou plasma(1);televisão fina(1);monitor plano(1);a(1);tela sem curva(1);widescreen(1);tela lcd(1);tv sem tubo(1);s(1);tela flat(1);tela gigante(1)
tempo_real	tempo_real	tempo/n_real/a	tempo	real	36	3.6111	1.1778	3.0278	1.2758	2.7500	1.4218	ao vivo(23);ao mesmo tempo(4);simultâneo(4);instantâneo(3);na mesma hora(3);imediato(3);instantaneamente(2);sem espera(2);live(2);simultaneamente(2);agora(2);transmissão simultânea(1);imediatamente(1);momento real(1);em carne e osso(1);a(1);velocidade(1);no momento em que acontece(1);atualizado(1);atualizado na velocidade que a informação se torna disponível(1);sem demora(1);concorrente(1);algo que está acontecendo agora(1);tempo corrente(1);neste momento(1);presente(1);atualização para se estar o mais próximo possível da realidade(1);simultaneo(1);neste instante(1);na integra(1);atual(1);exato momento(1);no mesmo instante(1);pessoalmente(1);presente momento(1);fidedigno(1);no momento(1);concorrentemente(1);na hora(1);síncronismo(1);s(1);no exato momento em que algo está acontecendo(1)
terceiro_idade	terceira_idade	terceiro/a_idade/n	idade	terceira	35	3.8571	1.3093	1.5714	1.2899	1.7429	1.1966	velhice(19);idoso(11);melhor idade(7);velho(6);idosos(6);idade avançada(5);ancianidade(1);meia idade(1);geriatria(1);fase da vida(1);velhos(1);de idade(1);flor da idade(1);idósos(1);grupo de idósos(1);pessoa velha(1);maior idade(1);pessoa idosa(1);fim da vida(1);envelhecimento(1);faixa etária mais avançada(1);senioridade(1);aposentadoria(1);ancião(1);parcela da população referente aos idosos(1);a(1);qualidade do idoso(1);s(1)
terceiro_pessoa	terceira_pessoa	terceiro/a_pessoa/n	pessoa	terceira	28	3.5000	1.2620	2.2500	1.7976	2.1786	1.4415	ele(8);outro(3);referente(3);ela(3);de quem se fala(2);pessoa externa(2);pessoa gramatical(2);terceiro indivíduo(2);outra pessoa(2);individuo que não participa do dialogo(1);observador(1);pessoa qualquer(1);pessoa alheia às da situação específica(1);pessoa verbal(1);terceira entidade(1);primeira pessoa(1);conjugação(1);conjugação de terceira pessoa(1);s(1);forma de terceira pessoa(1);terceira(1);narrativa(1);autor afastado da história(1);entidade a parte(1);pessoa que fala(1);aquele de quem se fala(1);pessoa de quem se fala(1);eles/elas(1);outro, um terceiro no fato narrado(1);modo impessoal(1);a(1);ele/ela(1);individuo distante(1);ele (a)(1);eles(1);mensagem(1);terceiro sujeito(1);distante(1);narrador externo(1);terceira pessoa gramatical(1);narrador onisciente(1)
tiro_livre	tiro_livre	tiro/n_livre/a	tiro	livre	28	1.7143	1.6966	3.1429	1.6491	1.7857	1.5241	falta(12);cobrança de falta(8);chute(4);infração(2);arremesso livre(2);chute ão gol(2);arremesso(1);cobrança livre(1);tiro de cobrança(1);chute de bola parada(1);a(1);tiro(1);modalidade esportiva(1);penalidade(1);batida de falta(1);pênalti(1);tiro sem obstaculos(1);lance(1);cobrança(1);livre(1);punição(1);chute livre(1);chutar a bola sem barreira(1);bola parada(1);lançamento sem oposição(1);tiro sem barreitas(1);chute de fora da área(1);tiro direto(1);chute de cobrança(1);jogada desempedida(1);lance livre(1);s(1);chute sem obstáculos(1);arremesso sem barreira(1);chute direto(1)
trabalho_braçal	trabalho_braçal	trabalho/n_braçal/a	trabalho	braçal	38	4.7105	0.5651	3.2105	1.2768	3.3684	1.1951	trabalho manual(13);esforço físico(7);trabalho pesado(6);trabalho físico(6);trabalho de força(2);trabalho que exige força(2);trabalho com os braços(2);trabalho duro(2);labuta(2);manufatura(2);trabalho(2);tarefas de grande esforço físico(1);trabalho que exige esforço(1);trabalho feito com as mãos(1);trabalho que exige esforço mecânico mas não intelectual(1);trabalho menial(1);força bruta(1);cansativo(1);trabalho na mão(1);serviço braçal(1);trabalho onde necessita força(1);trabalho de força fisica(1);esforço manual(1);empenho de força de trabalho(1);trabalho árduo(1);trabalho com uso de força bruta(1);utiliza o próprio corpo(1);trabalho fisico(1);trabalho que não se usa artifícios mentais pesados(1);tarefa física(1);trabalho bruto(1);mão de obra(1);trabalho de esforço físico(1);monotono(1);trabalho não intelectual(1);trabalho de esforço(1);a(1);exaustivo(1);exercício bruto(1);trabalho penoso(1);trabalho prático(1);s(1);fazer com as mãos(1);trabalho repetitivo(1);trabalho à mão(1)
trabalho_escravo	trabalho_escravo	trabalho/n_escravo/a	trabalho	escravo	42	4.6190	0.9094	4.1905	1.2540	3.8095	1.6115	trabalho forçado(20);escravidão(14);trabalho não remunerado(9);servidão(6);serviço escravo(2);exploração(2);trabalho de escravos(2);escravatura(2);trabalho injusto(2);trabalho sem remuneração(2);trabalho invonluntario(1);trabalho degradante(1);sem salario(1);trabalho exacerbado(1);trabalho servil(1);trabalho mal remunerado(1);trabalho manual exploratório(1);trabalho involuntário(1);trabalhadores forçados(1);escravizar(1);trabalho prisional(1);atividade árdua sem recompensa(1);trabalho não pago(1);explorar(1);privação de liberdade(1);escravagismo(1);assalariado(1);esforço obrigatório(1);escravismo(1);trabalho mal remunerado (ou não remunerado)(1);a(1);trabalho em condições desumanas(1);trabalho em condições degradantes(1);trabalho feito por escravos(1);s(1);subserviência(1);trabalho excessivo(1)
vaca_louco	vaca_louca	vaca/n_louco/a	vaca	louca	28	1.5714	1.5013	1.3214	1.1880	1.3571	1.1930	doença(14);encefalopatia espongiforme bovina(7);doença bovina(3);doença da vaca louca(3);febre bovina(2);gripe suína(2);vaca maluca(2);gripe aviária(2);doença da vaca(2);agente patogênico(1);príons(1);epidemia(1);enfermidade(1);encefalopatia(1);vaca pirada(1);doença grave(1);encefalopatia espongiforme do gado(1);bovino louco(1);virose(1);encefalopatia espongiforme(1);tipo de doença(1);sei la(1);encefalopatia bovina(1);vaca doida(1);febre da vaca(1);virus(1);infeccção(1);tipo de virus(1);espongiforme(1);bse(1);a(1);problema de saúde pública(1);dença da vaca louca(1);crise(1);s(1);patologia(1)
vinho_branco	vinho_branco	vinho/n_branco/a	vinho	branco	30	4.9000	0.5477	2.6667	1.3730	3.0333	1.3515	vinho(8);vinho não tinto(5);vinho de uva branca(4);bebida alcoólica(4);bebida(4);espumante(2);vinho feito com uvas verdes(1);tipo de vinho(1);vinho esbranquiçado(1);bebida de uva fermentada(1);vinho doce(1);vinho gelado(1);vinho seco(1);bebida feita da uva(1);vinho de bago de uva(1);branco(1);vinho transparente(1);vinho sem casca de uva(1);tipo específico de vinho(1);alvarinho(1);vinho amarelo(1);vinho claro(1);vinho sem casca da uva(1);entorpecente(1);vinho incolor(1);bebida alcoolica(1);vinho de cor branca(1);bebida alcoólica de coloração branca(1);tipo de vinho oriundo de uma uva específica(1);vinho não rosé(1);a(1);vinho de cor amarelada(1);vinho suave(1);vinho tinto(1);vinho de coloração esbranquiçada(1);bebida alcoólica que vem da uva sem casca(1);vinho que vem do suco da uva sem a casca(1);s(1);fermentado(1);vinho que não é tinto(1);vinho de uva sem casca(1)
vinho_tinto	vinho_tinto	vinho/n_tinto/a	vinho	tinto	29	4.9310	0.3714	3.5862	1.4764	3.8276	1.4897	vinho vermelho(8);vinho(5);vinho escuro(3);bebida(3);vinho de uva roxa(2);vinho que não é branco(2);bebida alcoólica(2);vinho não branco(2);vinho roxo(2);vinho não doce(1);tipo de vinho(1);líquido roxo(1);vinho de cor avermelhada(1);uva fermentada(1);vinho doce(1);vinho do porto(1);vinho macerado(1);vinho com a casca da uva(1);vinho de uva escura(1);iguaria etílica(1);vinho de uva inteira(1);vinho de uvas pretas(1);a(1);bebida alcólica(1);vinho que veio da uva com casca escura(1);vinho de cor escura(1);bebida alcoólica de coloração tinta(1);aspecto de vinho(1);bebida alcoolica(1);tinto(1);vinho não seco(1);vinto(1);variação de um vinho(1);vinho de cor vermelho escuro(1);vinho de uvas vermelhas(1);s(1);tipo de bebida alcoólica(1);vinho de sagu?(1);vinho forte(1);bebida fermentada rubra(1)
vista_grosso	vista_grossa	vista/n_grosso/a	vista	grossa	27	2.2222	1.5021	0.6296	0.9667	0.6296	0.8389	ignorar(8);fingir que não vê(4);desconsiderar(2);ignorou(2);negligenciar(1);não se meter(1);fingimento(1);desperceber(1);finge que não vê(1);negligência(1);indiferença(1);fazer que não vê(1);não perceber deliberadamente(1);se fez de cego(1);fingiu não ver(1);s(1);olhar para o outro lado(1);deixou passar(1);deixar passar despercebido(1);desprezou(1);ignoram(1);sem reparar em detalhes(1);não tomar conhecimento(1);ignorar propositalmente(1);negligencia(1);deixar acontecer(1);fez de cego(1);colocar panos quentes(1);investigação detalhada(1);não dar importância(1);investigação profunda(1);vista por cima(1);relevar situação irregular(1);não dar atenção(1);fazer que não viu(1);a(1);ignoração(1);fechar os olhos(1);vista sem detalhes(1);deixar passar(1);desatento(1);fingimento de ignorância(1);cegueira conveniente(1);fechar o olho(1)
vivo_voz	viva_voz	vivo/a_voz/n	voz	viva	27	3.5556	1.4233	1.7037	1.2654	1.8148	1.3312	voz alta(9);ao vivo(6);alto falante(5);autofalante(2);pessoalmente(2);oralmente(2);auto falante(2);com a própria voz(1);ouve alto a chamada(1);modo de voz alta(1);recurso telefônico(1);conferencia(1);caixa de som(1);presencial(1);presente em pessoa(1);telefone alto(1);em voz alta(1);quando se utiliza o alto falante do celular numa chamada para a voz ficar mais alta(1);conversa por voz(1);voz falada(1);speaker(1);voz ativa(1);opção de ouvir a chamada(1);conferência por audio(1);função para ouvir a voz alta(1);eu mesmo falei(1);conversa por áudio(1);fala(1);presente fisicamente(1);a(1);verbalmente(1);voz pronunciada(1);s(1);presencialmente(1);voz em alto volume(1)
voto_secreto	voto_secreto	voto/n_secreto/a	voto	secreto	32	4.8750	0.5536	4.3750	1.2889	4.4688	1.2439	voto oculto(6);voto sigiloso(5);voto fechado(4);voto(3);escolha secreta(3);voto confidencial(3);sufrágio secreto(2);voto particular(2);voto anônimo(2);voto escondido(2);voto privado(2);votação individual(1);voto seguro(1);escolha sigilosa(1);exclusivo(1);eleição secreta(1);eleições(1);voto hermético(1);voto não falado(1);escolha confidencial(1);voto que não é compartilhado com outras pessoas(1);voto velado(1);voto em sigilo(1);voto transparente(1);escrutínio secreto(1);forma de votação que visa transparência(1);votação pessoal(1);voto não revelado ão público(1);voto sem divulgar(1);opinião(1);voto sem identificação(1);voto que é secreto(1);voto misterioso(1);voto guardado para si(1);indevassável(1);votação secreta(1);manifestação secreta(1);a(1);voto de não conhecimento publico(1);sufrágio sigiloso(1);voto pessoal(1);s(1);voto anonimo(1);voto discreto(1);voto protegido(1);voto que não é dito a ninguem(1);escolha, opção que não deve ser revelado para outras pessoas(1)
vôo_doméstico	vôo_doméstico	vôo/n_doméstico/a	vôo	doméstico	31	4.9677	0.1796	2.9355	1.5041	3.2258	1.4308	vôo nacional(17);vôo interno(7);vôo curto(4);vôo(3);vôo intranacional(3);vôo no país(2);vôo local(2);vôo dentro do país(2);vôo regional(2);vôo dentro da fronteira(1);vôo interestadual(1);viagem dentro do país(1);vôo territorial(1);vôo comun(1);vôo não executivo(1);voos nacionais(1);vôo no mesmo país(1);nacional(1);voô nacional(1);viagem local(1);transporte aereo apenas em território brazileiro(1);vôos locais(1);viagem doméstica(1);viagem nacional(1);vôos nacionais(1);vôo normal(1);interno(1);viagem(1);a(1);vôo não comercial(1);vôo que não ultrapassa a fronteira nacional(1);vôo intracontinental(1);vôo de passageiro(1);vôo que não sai do pais(1);s(1);vôo de passeio(1)
vôo_internacional	vôo_internacional	vôo/n_internacional/a	vôo	internacional	33	4.8788	0.4151	4.8485	0.4417	4.7879	0.5453	viagem internacional(6);vôo entre países(5);vôo intercontinental(3);vôo(3);viagem aérea internacional(3);voo(2);vôo longo(2);vôo para outro país(2);viagem de avião(2);vôo comercial(2);vôo transatlântico(2);vôo para o estrangeiro(2);vôo para exterior(1);trajeto realizado por avião entre países(1);vôo ão estrangeiro(1);vôo estrangeiro(1);vôo do exterior(1);vôo entre naçoes(1);vôo exterior(1);translado aéreo internacional(1);transporte aéreo internacional(1);viagem entre naçoes(1);vôo entre países diferentes(1);vôos para o exterior(1);vôo extranacional(1);vôo com destino internacional(1);vôo que sai do país em que se foi pego(1);viagem a outro país(1);vôo para o exterior(1);vôo para fora do pais(1);vôo para fora(1);vôo nacional(1);viagem de avião com destino em outro país(1);viagem para o exterior(1);viagem(1);vo para o estrangeiro(1);a(1);vôo fora do país(1);vôos de longa distância(1);migração(1);vôo que cruza a fronteira nacional(1);vôo externo(1);vôo mundial(1);s(1);vôos entre diferentes países(1);vôo que é internacional(1);vôo não nacional(1)
água_doce	água_doce	água/n_doce/a	água	doce	37	4.8919	0.5155	1.5135	1.4836	1.8919	1.5052	água potável(18);água de rio(12);água não salgada(6);água(4);água de rios(3);rio(2);agua(2);água limpa(2);lagoa(1);água natural(1);rios(1);água que não é salgada(1);lagos(1);água própria para consumo(1);água de lagos e rios(1);água próprias para consumo(1);água com baixa salinidade(1);água potavel(1);lago(1);água sem sal(1);água com açúcar(1);água fresca(1);água que não vem do mar(1);água que se pode beber(1);água de lago(1);a(1);águi potavel(1);água de rios e lagos(1);água dulcícola(1);água não marítima(1);água fluvial(1);meio hídrico(1);água de lagoa(1);recurso natural abundante no brasil(1);água de beber(1);água dos rios(1);s(1);bebida(1);lagoas(1);água não salobra(1)
água_mineral	água_mineral	água/n_mineral/a	água	mineral	41	4.9268	0.3457	3.7805	1.1294	3.8780	1.3819	água(11);água natural(6);água engarrafada(6);água potável(6);água da fonte(5);água de fonte(5);água da pedra(4);água de garrafa(3);água tratada(3);água potavel(2);água com gás(2);água integral(2);água sem gás(2);água limpa(2);água mineral com gás(1);água que é embalada e vendida(1);água de mercado(1);água doce(1);água mineral sem gás(1);água mais pura(1);garrafa d'água(1);água que contém minerais(1);bebida de fonte mineral(1);água não pura(1);água mineralizada(1);água para beber(1);s(1);origem natural(1);água pura(1);fonte ijui(1);a(1);líquido potável(1);com adição de componentes(1);água que vem de fontes minerais(1);água extraída de fonte mineral(1);água que não é da torneira(1);água potável com minerais(1);água das pedras(1);água de beber(1);água para consumo(1);água de poço(1);água comercializada(1);água com minerios(1);h2o(1);água com minerais(1)
ônibus_executivo	ônibus_executivo	ônibus/n_executivo/a	ônibus	executivo	35	4.7714	0.7702	2.5429	1.3360	2.6571	1.4541	ônibus(6);ônibus confortável(5);ônibus de viagem(3);ônibus leito(3);ônibus de luxo(2);ônibus direto(2);ônibus caro(2);onibus(2);ônibus diferenciado(2);lotação(2);transporte(2);ônibus alugáveis(1);meio de transporte confortável(1);onibus profissional(1);transporte intermunicipal de longas distancias(1);condução diferenciada(1);ônibus com serviço superior(1);ônibus chique(1);transporte executivo(1);semi leito(1);ônibus sem paradas(1);ônibus especial(1);onibus de trabalho(1);ônibus luxuoso(1);ônibus alugado(1);alternativa confortável para quem deseja utilizar transporte público(1);ônibus seletivo(1);transporte vip(1);onibus de luxo(1);ônibus não comum(1);a(1);ônibus premium(1);transporte público(1);transporte particular(1);micro ônibus(1);ônibus exclusivo(1);meio de transportes com maior comodidade aos passageiros(1);ônibus fretado(1);ônibus convencional(1);ônibus geladinho(1);ônibus econômico(1);ônibus rodoviário(1);onibus melhorado(1);ônibus caros(1);meio de transporte com qualidade superior(1);ônibus com mais conforto(1);onibus com conforto(1);ônibus de classe executiva(1);ônibus de maior qualidade(1);s(1);ônibus requintado(1);veículo(1);ônibus com privilégios(1)
